disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
1933,23454,61762768.74,48776373.72,12986395.02,11708670.41,2433475.86,8960635.38,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,11179104,a8c4e3fe4c91fd04987cd89d3034b61598eb633d,2023-11-05T03:42:32.355Z,1360e8f4-7b71-44ae-a1b2-aa85b2905f45
1934,,,,,17450052.93,3136193.16,13924511.99,2023-11-05T00:00:00.000Z,,1579035,fff33e82e92cdb632a479c8306a1fdc0dc0898c3,2023-11-05T03:42:32.355Z,fd14c092-f8b4-4b08-a046-0fd3ffadb3c9
4746,,,,,,,,,,0,1b77c764f4a6539892571b7bc682376d358f60dc,2023-10-19T23:02:49.608Z,ecfbffee-943e-450f-9b7a-e4f3b502949e
1935,108986,374827388.04,318249256.27,56578131.77,5010717.42,734014.91,4215071.38,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,47435769.64,000659f2cbe573da533bf6469ab67b3926c519ab,2023-11-05T03:42:32.355Z,1e4feb99-7451-4e52-bdd2-4f75788d21da
1936,,,,,11968744.67,1263643.96,10289627.97,2023-11-05T00:00:00.000Z,,209530,7f212cd426d68b18deb6fefef758cc2ba6425985,2023-11-05T03:42:32.355Z,547fd0d0-f0f7-4b40-ba3e-643dc9c66156
1937,,,,,3950567.97,69335.05,3833296.08,2023-11-05T00:00:00.000Z,,537972,06a5a8c0d27733ffcfd3b48db3ae701e5a103beb,2023-11-05T03:42:32.355Z,14ff1db4-6cf8-491e-aba7-99da84479492
1760,166,1642832.66,1291904.6,350928.06,,,,,2023-11-04T00:00:00.000Z,196919,8644113fbba886b5c02d3be680a62d9d1ecf2940,2023-11-04T07:25:42.191Z,d9ced5bd-65f2-433e-85b6-46be54291e2c
1938,,,,,3144150.1,484015.16,2619203.82,2023-11-05T00:00:00.000Z,,135660,31a4287c1421a9c02f45448e7959e9c1c4418891,2023-11-05T03:42:32.355Z,9574710a-cadc-4ad4-a0fb-68fabeca539b
1939,,,,,908945.77,623399.76,270882.07,2023-11-05T00:00:00.000Z,,182310,7179b9ad6e56e4e6a3bc2d5328260d3adcc9d1f6,2023-11-05T03:42:32.355Z,18984d08-4ca4-4b98-849c-07638a956d7f
1762,134,419744.26,172931.52,246812.74,,,,,2023-11-04T00:00:00.000Z,182642,99d883e056511d29f0b16859ba1a9d10e757973e,2023-11-04T07:25:42.191Z,a415b030-bb82-4f90-b14a-5c2db5c261e2
1940,,,,,6363902.22,3177980.28,3084920.67,2023-11-05T00:00:00.000Z,,1141916,f7831a62566ab7f337c69dbe8739b6e95b821af9,2023-11-05T03:42:32.355Z,ff9e5f16-3a8d-4bdd-9fe5-2c52a841c6d7
1941,,,,,25078569.96,4190685.38,20063150.44,2023-11-05T00:00:00.000Z,,996035,22e718f8fe60730d2b34a0a65847cbf6915ffbe3,2023-11-05T03:42:32.355Z,40c86d5d-d905-4f4a-8ece-e813df003358
1943,,,,,22213776.98,11536454.74,10267899.58,2023-11-05T00:00:00.000Z,,974818,84a91ee085166fa88e572ce53408981035d100c2,2023-11-05T03:42:32.355Z,abb9020e-d3d8-457b-b34f-a2e8857021e8
1944,,,,,4019463.94,450201.75,3507506.82,2023-11-05T00:00:00.000Z,,648546,2ff4ebe47b8b2e377e4eb271b2cae0a50879395d,2023-11-05T03:42:32.355Z,3c69d450-97fd-4295-a97a-bceebeaf0844
1945,,,,,2138551.99,65844.71,2064752.98,2023-11-05T00:00:00.000Z,,14946,63732e396befd4e56762ad7827acb5dfc8c7c476,2023-11-05T03:42:32.355Z,dd2cfd26-b1f3-41be-8890-dcea92c5630b
1946,,,,,19093277.45,444762.01,18056005.7,2023-11-05T00:00:00.000Z,,288278,32bdd9dc0f10224d3359c3ce3f85d0fac043b6a3,2023-11-05T03:42:32.355Z,a115378a-1cec-410a-9a0e-7bc787f0a4c3
1947,,,,,1079972.79,78585.54,981395.83,2023-11-05T00:00:00.000Z,,173937,11240e5d90211131e8a4d16957349ef20f8f11ad,2023-11-05T03:42:32.355Z,0ffda8a2-8606-4daa-b916-ba4981e906c9
1249,,,,,,,,,,15005046,d033b470cb7286e786deb67def5cc37d5e0edf9f,2023-11-05T00:43:37.615Z,e47c1f11-ab92-438e-bd0f-6aaf7f233f5d
1948,,,,,100179.04,25067.66,70889.03,2023-11-05T00:00:00.000Z,,242102,85dc541e9c8d4d484659261b0a87d67b027496c7,2023-11-05T03:42:32.355Z,d0f5f9c3-8aed-48f8-ab13-2e9e0945eb2a
1250,,,,,,,,,,6689836,a8002c9c5bdfdea3b2d3951f7e79ba3744444131,2023-11-05T00:43:37.615Z,9a255f91-b90f-43c9-b504-4d4adf00de60
1251,,,,,,,,,,13298291,af8f1adea60e64a3260485d370afd86910d429cc,2023-11-05T00:43:37.615Z,9fe2eb0b-231e-4f7d-9ff7-afc6dd01cc39
1949,,,,,837036.96,139605.49,630147.47,2023-11-05T00:00:00.000Z,,156373,a5767020df2425725045060ac35a7487b431a08a,2023-11-05T03:42:32.355Z,f7148132-57e2-425c-9fe2-9e2450520f10
1950,,,,,574530.98,68111.93,506419.05,2023-11-05T00:00:00.000Z,,74844,2191d799a0ffbe2f4216cf87731f7861a1e2705b,2023-11-05T03:42:32.355Z,1a9dbc7d-a93b-4786-a754-d524433b7a01
1951,,,,,1555019.55,1127995.2,398819.52,2023-11-05T00:00:00.000Z,,148960,b86d4724b757dda81bda3061674436bda494766e,2023-11-05T03:42:32.355Z,7cf384f9-4b4b-444b-9d2c-f7c66b774824
1952,,,,,80864515.33,19696907.87,58651166.89,2023-11-05T00:00:00.000Z,,10122435.51,ac32519fab00e307591628a59e84034266a521b8,2023-11-05T03:42:32.355Z,ad90f643-841b-4a85-bd8a-39aab631115e
1953,,,,,1600455.83,158889.17,1438208.97,2023-11-05T00:00:00.000Z,,193119,cee41a6bc928c95ed23ffeecbbc2c9fb67035749,2023-11-05T03:42:32.355Z,70488876-3d18-4648-b631-5075b2f4b006
1954,,,,,52013289.04,47586106.36,3047901.96,2023-11-05T00:00:00.000Z,,7365952.14,ea87357fc4bb3f4c1d89af5fe85cfe31085909fa,2023-11-05T03:42:32.355Z,d502354b-e303-413a-b757-f367d665deb6
1955,,,,,8701342.5,719864.78,7732105.6,2023-11-05T00:00:00.000Z,,1065773,a8e8123a133a2f754451dbad116e33dafafca108,2023-11-05T03:42:32.355Z,c7cf9b43-c152-4fc7-9a51-a4aeccd82012
1956,,,,,3990138.12,211695.1,3634367.37,2023-11-05T00:00:00.000Z,,728851,4a5651f8908ef0f2c9f3207968915991452e074f,2023-11-05T03:42:32.355Z,f9ab66e6-0313-4f10-837b-756b015f7107
1957,,,,,44492035.36,34434355.49,9612764.64,2023-11-05T00:00:00.000Z,,5329015.09,1c3bb985dc4ac5406d2816953af68e87ac3552ef,2023-11-05T03:42:32.355Z,d2b0ea56-114c-4e12-ab2b-b3ee72dd254f
1958,,,,,13744126.49,13511916.01,132523.84,2023-11-05T00:00:00.000Z,,2168421,3da3f934867f4fd827fc65cd463228f099ee6e62,2023-11-05T03:42:32.355Z,1ac39657-4a7a-40a7-9838-2e60749e83be
1959,,,,,25846401.41,25828959.22,,2023-11-05T00:00:00.000Z,,1524502.24,8580de197e8a1aa7648ee5ea89f2dc85a463de8a,2023-11-05T03:42:32.355Z,f9fd0737-17f6-4ac8-af37-79fbf05e5e23
1252,,,,,,,,,,286725,656c112d45f286ca0a52da37bde485689feb032c,2023-11-05T00:43:37.615Z,3e00d838-f9eb-4b42-b829-546b21062ffc
1253,,,,,,,,,,2116175,a71cea468fd8f85a811c3e0d5ba6824bf560b72d,2023-11-05T00:43:37.615Z,9f10b06c-30c4-4905-b017-1bd0dcfa227d
1254,,,,,,,,,,750065,b025f8f2640677ae6d91b4ad803672f5aa8928bf,2023-11-05T00:43:37.615Z,c8e28fd6-5894-43e3-a9ea-9ca53d8fb720
1255,,,,,,,,,,844215,9c74eee30dcbd9a6e29e93f24d83b3fe2b4f734c,2023-11-05T00:43:37.615Z,dc707504-2c90-49d6-a8ce-3cd4f8aa1ece
1258,,,,,,,,,,2546649,e4e66fb3eedbf047da50ea695f1249f82879aa97,2023-11-05T00:43:37.615Z,6f1be85c-02ee-40b5-8481-95381329bbe1
1259,,,,,,,,,,1129100,4ec42401dace9f97a12fb36d8c9aa50cf6dfa76f,2023-11-05T00:43:37.615Z,4653e7b0-3ea3-47a7-b05c-217e59e6cf19
1960,,,,,48259660.62,46468123.86,1242496.24,2023-11-05T00:00:00.000Z,,4512689.89,9c81d1d2c18f6cbcbdf6531b4223dde97915bfa2,2023-11-05T03:42:32.355Z,3e6a9a8f-bb11-4bf6-8080-574354a1e9e5
1961,,,,,9807841.2,7036419.52,2451128.68,2023-11-05T00:00:00.000Z,,1769996,38b035309bb470dead4cb7abd5e52ad9a68f5655,2023-11-05T03:42:32.355Z,76f66076-ca2c-4ea0-89db-50a66a5fd4da
1263,,,,,,,,,,235411,a9bcf86ba0bf4aef4efb828faa45a30fa6ee691e,2023-11-05T00:43:37.615Z,3314524d-7284-4bb6-820c-8c6db0c032ec
1962,,,,,1801838.12,973829.45,773695.45,2023-11-05T00:00:00.000Z,,15000,6d665fbb486ade9a7af1528c753afabeec343139,2023-11-05T03:42:32.355Z,49a9cd52-4d5d-4922-9145-e9e2989b5d8f
1963,,,,,7610816.89,1113835.77,6223170.56,2023-11-05T00:00:00.000Z,,1296030.03,446f6754d0942edba66cda4d54c65a441013a424,2023-11-05T03:42:32.355Z,aa43048c-0f92-4b33-be70-561fa3bc64b0
1964,,,,,5611823.23,811190.6,4611151.64,2023-11-05T00:00:00.000Z,,1211616,74c524bbca69b76bec271fb0f1433cdd85b2aa67,2023-11-05T03:42:32.355Z,143e7c5e-122d-4275-b47e-3b325242eefe
1965,,,,,5614462.32,657367.69,4887355.71,2023-11-05T00:00:00.000Z,,1210847,9488c80cdaeca558f9a0622e155f63cd13e6bae2,2023-11-05T03:42:32.355Z,59c9d233-c052-4734-bec6-fdf462190680
1966,,,,,8143719.94,8082616.57,47965.6,2023-11-05T00:00:00.000Z,,1681284,0ed864da859c8aa485807096439ca9bac1763966,2023-11-05T03:42:32.355Z,24480cf1-6267-4ada-9ae0-012d4beccd3f
1967,,,,,7050406.37,752823.79,6218843.73,2023-11-05T00:00:00.000Z,,851500,120a8577ed1aff35a98f0da2cce2f866274bf2ed,2023-11-05T03:42:32.355Z,91304bae-a59d-4702-8399-9b503be3667c
1968,,,,,37703713.52,9391241.13,27270667.39,2023-11-05T00:00:00.000Z,,4257267.97,1513e4324bf01c70cfd13e22e82cff7fc0a5e1d7,2023-11-05T03:42:32.355Z,c3832c12-c353-4b58-8947-7bded23464c9
2001,,,,,,,,,,,743bd37c7aa65ad27b442ac976c52ff3c50592fc,2023-03-18T13:22:12.883Z,dd572841-142f-404a-aa5f-cdc06e8d0617
2002,,,,,,,,,,,dabb8c0547787f134301383835b8d20f60803c14,2023-03-18T13:22:12.883Z,6d2eb3f6-ad2f-4ee9-a6f2-93e2d6f3f25e
2003,,,,,,,,,,,192203993395bff3a623669a22b975a4615e2e21,2023-03-18T13:22:12.883Z,d2854cc1-68c1-4cf6-abbe-798253c701fb
2004,,,,,,,,,,,919314ce0e7fdd97e9431fca09de83b53153d3c8,2023-03-18T13:22:12.883Z,3010bd16-8532-4e07-9d61-3ba76fb97a2e
2005,,,,,,,,,,,464b07fe1a97d72c2647a4706d4da3ead25466c2,2023-03-18T13:22:12.883Z,e1da503d-5b28-4c19-8f26-99f92570031a
2006,,,,,,,,,,,1adeb2ba9472315753093b5fe8623c77a0899143,2023-03-18T13:22:12.883Z,98e6f08c-f120-4551-92db-fd7a40d9e34f
2007,,,,,,,,,,,cdff557c3a1134eb36118bfffad0bd765de319f6,2023-03-18T13:22:12.883Z,abd4f259-7941-402f-a943-2fcfd0b9acf4
2008,,,,,,,,,,,2702a553dc89a9c632b67b9e0e10a215d9dd2fb8,2023-03-18T13:22:12.883Z,0685784e-a120-4bcf-b833-21e22b583857
2009,,,,,,,,,,,e7e77c23e17c51a926b013d961a1cd4cd08cf71f,2023-03-18T13:22:12.883Z,8bd57fa1-c5f9-4899-9650-00390d70504e
2010,,,,,,,,,,,28c1d50903580fe3aa30a9507a31cc1922164cea,2023-03-18T13:22:12.883Z,c1518a26-94f8-43a0-ae23-3d3daf8eaefa
2011,,,,,,,,,,,988d0e09773123fc5a7d5636af39f30d029adea8,2023-03-18T13:22:12.883Z,2aa005ba-5084-410b-b48a-f3353d249eb5
2012,,,,,,,,,,,6d767b939c5fcf0511e4206f2878dd4621d7c76c,2023-03-18T13:22:12.883Z,141873b3-0335-4e47-92df-8b430b99d5ea
2013,,,,,,,,,,,4945ee4176d96754ce5778b0c0fb09cf7b6d4066,2023-03-18T13:22:12.883Z,4abb8d2b-5247-405c-a997-d59b0f9f4d6e
2014,,,,,,,,,,,bed7631ac282a7d2ec5fda7c8af8f7894b441296,2023-03-18T13:22:12.883Z,5a3376fb-9d89-4e76-82f8-ae8bc5186efd
2015,,,,,,,,,,,ef0e95d978d4f4f7a7142dea6ae25e13d9caa9a3,2023-03-18T13:22:12.883Z,92b1f954-3a10-49b9-b2f0-c70ce2398b6a
2016,,,,,,,,,,,6487e40e672962263bb1b9af33cb3e7530f39093,2023-03-18T13:22:12.883Z,ab38a757-3896-4df7-85e7-360aa5cb073e
1969,2037,8587054.39,6226279.65,2360774.74,19065881,15325917.46,3199104.26,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,4033352.91,e781ba3e0015950d8eac2c18392282dde9cfd051,2023-11-05T03:42:32.355Z,3464f208-dd3c-40c1-a1e6-70fe8e6ab523
2017,,,,,,,,,,,62deba5da51782011cf706cc9db07e0da482385c,2023-03-18T13:22:12.883Z,649cb265-75c8-4407-9f77-3108b3167c67
2018,,,,,,,,,,,4517020921a5a4d56dd47a645f8daba5785704f1,2023-03-18T13:22:12.883Z,086189fc-686a-4cae-a2f9-46a3790caf3d
2019,,,,,,,,,,,9b40d53dc449481fe56534c5a7b8e111fa528884,2023-03-18T13:22:12.883Z,193f7a44-0e77-4c0c-8550-1e6a545f6aa8
2020,,,,,,,,,,,48e909257275f8d7060f315f27bc1f39f294911c,2023-03-18T13:22:12.883Z,61d700b6-4895-4ce0-a17a-3be24cfa9d60
2021,,,,,,,,,,,eb28cc18151eced2f16964acc2bb3b25f7af7fcb,2023-03-18T13:22:12.883Z,5722520a-1c4d-4d11-a44d-20b7b040719c
2022,,,,,,,,,,,a1ffb08fdf3596a53b31dc087d999dbcb5dfb3c8,2023-03-18T13:22:12.883Z,3e298b49-4799-4735-a728-724a555d832d
2023,,,,,,,,,,,4127b1300b1f04a594766bc1b0c8302f420c18a6,2023-03-18T13:22:12.883Z,9b897129-5600-412b-88c0-7a7cb8e37c7a
2024,,,,,,,,,,,07229fb78923fde95fe2be64f1edb634e540bd67,2023-03-18T13:22:12.883Z,55e37606-ffcf-42eb-b552-941c797c7438
2025,,,,,,,,,,,f308308bca22ec99f93826a10073ebf792308fd8,2023-03-18T13:22:12.883Z,217af54f-5b12-4cc6-af26-43fe4c066a20
2026,,,,,,,,,,,eb94300a41ec9bdf7bd20c9523fb50e10d2d0729,2023-03-18T13:22:12.883Z,3dc1284c-9ede-4c1a-ab06-169d644caea0
2027,,,,,,,,,,,35a02cd71b21580b9c98f78256619b29a8f49766,2023-03-18T13:22:12.883Z,2b684c62-508b-4dd8-9171-f4ee9d64cfdb
2028,,,,,,,,,,,2b62357acfd2e04882a4d225a9ebd41f42b5cdac,2023-03-18T13:22:12.883Z,97468b67-f8d6-4208-832e-391123437d53
2029,,,,,,,,,,,ca121609ee139894c3173ab6506f58311d58b7cb,2023-03-18T13:22:12.883Z,ac31e054-ad56-49c2-873b-fcd825a8fe2d
2030,,,,,,,,,,,e0059083645d648b976ea5f0940929a76b806b67,2023-03-18T13:22:12.883Z,421fba0b-4df2-4c3b-8dff-4414cc00cc25
2031,,,,,,,,,,,229fff0a8eda15de5b2718114aed827a5675c440,2023-03-18T13:22:12.883Z,62a3bc8e-73d1-433b-b75c-715908ca81ef
2032,,,,,,,,,,,d55f0cf479f331b751da0007cc93adcb1e83bec8,2023-03-18T13:22:12.883Z,36a04f17-caa4-4f48-b3c1-ddcea98ef6b9
2033,,,,,,,,,,,c6dc46dcdba9a2ca81d509a1f82dcc0558265c85,2023-03-18T13:22:12.883Z,a42d6ef0-8bae-47c2-b933-7d34a9ebf6e1
2034,,,,,,,,,,,9ae5ca5a3dda268bed28c3f4008abd86dad9f4a3,2023-03-18T13:22:12.883Z,500ed286-9455-498a-bd62-5a354d5dcf03
2035,,,,,,,,,,,0bf05ca6dc7a9f2de29e7bf1555f985b98f709f5,2023-03-18T13:22:12.883Z,48416728-26c6-4b57-bdb0-b4345e9ec630
2036,,,,,,,,,,,089e85e80b9efb5c8d48e4decd292e73e7259565,2023-03-18T13:22:12.883Z,864940c1-ea1a-47fa-99dc-7ef038ac8412
2037,,,,,,,,,,,3d5eb37a44ebf0591d04fac6a067137ae7debf6c,2023-03-18T13:22:12.883Z,4b0c797c-d485-451c-b864-7b4c06edea28
2038,,,,,,,,,,,a26dba3ede407d90efd7bdee1da5b56cf8619701,2023-03-18T13:22:12.883Z,ce52f5ea-0be0-4c0f-b67a-7c748f561ba4
2039,,,,,,,,,,,ab88398c680c7f9e0d4183963108ac3909d030b3,2023-03-18T13:22:12.883Z,0cce9d96-07e2-43b1-b23e-e51f72df0b5f
2040,,,,,,,,,,,d45b5c89f54175894bcb7690d7d2fac8e138d7c7,2023-03-18T13:22:12.883Z,b4b07ec2-f4d4-4ad1-a336-72dfdc80d9c3
2041,,,,,,,,,,,4ff422f6c8b9661611173eeae35cf59e25c1bbd6,2023-03-18T13:22:12.883Z,289f9b73-4930-46dc-9ce6-74425963c4cb
2043,,,,,,,,,,,31a16ae739bc08374b404a45e0fbff833f62973d,2023-03-18T13:22:12.883Z,7b269797-64fc-45e9-a147-9a218f269482
2045,,,,,,,,,,,b8d817dea367333b272f3a3b2dac1d2586f2b194,2023-03-18T13:22:12.883Z,f75831ca-748d-4b74-bc76-d5918b9b46bb
2046,,,,,,,,,,,1c03db7699289f1a01c865616d57570087a178f2,2023-03-18T13:22:12.883Z,614c2faa-b3a0-4812-b745-6be345af09bb
2047,,,,,,,,,,,cb044f99b87b50e9c3d34ea0bbfaeac3895f1a7d,2023-03-18T13:22:12.883Z,b178888a-aea4-4f48-9801-9bb6f8cc556a
2048,,,,,,,,,,,ee104ee580d5cb7310bb01d7403ed21a5c4a49f5,2023-03-18T13:22:12.883Z,c108d5e0-ddcf-4d08-b093-9bf1054cb80e
2049,,,,,,,,,,,94f574d726c5c16d4dc34fc04cf74cbeca47377c,2023-03-18T13:22:12.883Z,bf9c28bc-33ee-4d7e-ac86-b4677a42f880
2050,,,,,,,,,,,bdcab90f244b91eacfecdccc30d5d083ce29e589,2023-03-18T13:22:12.883Z,6cf8f0a3-9dc3-498f-9965-83fce4f77c68
2051,,,,,,,,,,,ce57672afda674b48164fdace92e84e625310d5f,2023-03-18T13:22:12.883Z,b1c6ecdc-2aab-4bac-955a-135318aa350f
2052,,,,,,,,,,,70225301d45bdcb7c88d2b39fedfd77fe27e6950,2023-03-18T13:22:12.883Z,2bee00fd-1bef-495b-a53f-c875f5321cfa
2053,,,,,,,,,,,d3523b553a4249190125ada7b7323235db43b8f3,2023-03-18T13:22:12.883Z,d70668c4-a2a9-48d5-be12-1a2c962699a6
2054,,,,,,,,,,,e7ccfe7bbc41c7c1c063642b29e7b25a1c856903,2023-03-18T13:22:12.883Z,03ee2769-179e-4db6-bff4-1c794e7ff7aa
2055,,,,,,,,,,,3c936f7079c4be765f4496af9f3dc4f1a75cb2fc,2023-03-18T13:22:12.883Z,23b3031b-ea00-43c5-9848-511aaca13d4a
2056,,,,,,,,,,,0d970b7ccadf92a9c0bb1c4ee069f96caf0fc00a,2023-03-18T13:22:12.883Z,43378ff9-aff1-4b8e-b7a4-f667a733be0f
2057,,,,,,,,,,,20d17b6e044025ed68c80a74cd72bf88b9e78855,2023-03-18T13:22:12.883Z,a639c924-e9f4-4588-aaee-171cab7bb2fd
2058,,,,,,,,,,,134fb5ab1ef84187f391a2eee7b3b4acd7b3bc36,2023-03-18T13:22:12.883Z,f105419b-8a52-4543-9d81-34977e6c7215
2059,,,,,,,,,,,99f019bd8e80858e81fd9fdb0a8ee32d02144a29,2023-03-18T13:22:12.883Z,247dca0d-83cf-43c3-b412-92623e159a1d
2060,,,,,,,,,,,52c60252eadf2789a9a7e07f2a7784b3d24ce176,2023-03-18T13:22:12.883Z,182a834f-5af3-43c8-b947-b406bc98ad88
2061,,,,,,,,,,,0eba17bf11ccaa3d0b11a11844e3e24db803a792,2023-03-18T13:22:12.883Z,f3ae0edf-2b74-4185-b682-0a73625e0b02
2062,,,,,,,,,,,fcc91a0f1f059ad6bfdf11b6e57c2dff11f9aeb1,2023-03-18T13:22:12.883Z,a41724a3-9552-4acb-b7c8-4c75d3aa91da
2063,,,,,,,,,,,e163b93fa1470cbb19c43b5490c75087e699a37c,2023-03-18T13:22:12.883Z,3e2dcf01-5fa8-450b-9531-48e5fd4bf8f6
2064,,,,,,,,,,,b2e72132a0ac08bb325cab7cf531a7d47b1188a1,2023-03-18T13:22:12.883Z,48a0dc09-2a58-4c2c-9ac7-a09e5e1dc6f0
2065,,,,,,,,,,,6c098e5e222f36ec906412c2e09a7f517993cda3,2023-03-18T13:22:12.883Z,b9c56406-1795-4697-a22e-389075d6987a
2066,,,,,,,,,,,d9752db04eae60d269519f3a681987b93ba9201b,2023-03-18T13:22:12.883Z,374f8b19-98ee-47b2-bb62-568082e04b74
2067,,,,,,,,,,,ab71b4b26a70562a1789f4482446749a81b0ad19,2023-03-18T13:22:12.883Z,5c7256dd-fc1c-4d54-8c35-322af9dea22e
2068,,,,,,,,,,,c8193207a5efa827281b6d8b48842c5002e6de75,2023-03-18T13:22:12.883Z,21e0ff07-b45c-4217-bb2e-5421d537d32e
2069,,,,,,,,,,,6ce1a728d506591cb9b2ff75c890b56e5c5755e0,2023-03-18T13:22:12.883Z,43dc344f-e5f3-4863-9553-8fcc1db934db
2070,,,,,,,,,,,28d31938bae85570f13d863f095e04c8c99c53b3,2023-03-18T13:22:12.883Z,8a0bca06-6633-4976-bbce-c43270f72a07
2072,,,,,,,,,,,16a467fd984f0769fd47914e05f9deaa52074299,2023-03-18T13:22:12.883Z,243090c5-bc3c-4cb5-b48c-120ca8a10acc
4703,,,,,,,,,,0,b0bbf41e2b43de27aeb247857eb12ebfb1933a46,2023-04-11T23:03:00.808Z,55f0ab02-3492-4703-b850-4ff1ac91c1a5
1970,190,1647254.75,1412144.33,235110.42,4871305.3,1475453.09,3246920.58,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,883701.35,a080d3a8cc19ca875887162a9f125c9ad1b9e37f,2023-11-05T03:42:32.355Z,0ee7edaa-1e1a-4330-8f06-03dcde86c612
1971,16375,77097372.06,57302364.2,19795007.86,201043394.72,127137299.32,67088089.24,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,63765325.95,b0e427e125d6c64d1847c74211dd4b838b0db982,2023-11-05T03:42:32.355Z,8e057583-ac24-44c9-bd0f-55fea0abc836
2077,,,,,,,,,,,81a9c3317f718146c9c65918f675585b8f5634df,2023-03-18T13:22:12.883Z,ff5e382c-9d49-4927-8ac6-19cba1759f17
2078,,,,,,,,,,,635cd7f402bc66f72c099c4db6dfeae29cb281b5,2023-03-18T13:22:12.883Z,83e73bde-b90d-482e-b81b-d4bf15384373
2079,,,,,,,,,,,79fd4cfc523e26d77a936771918bc750287edfa3,2023-03-18T13:22:12.883Z,62759a4c-98fc-4313-a29e-3c8a74fc0866
1972,1962,10653250.32,9120883.93,1532366.39,23729627.61,12590189.48,10375236.13,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,2809443,d1d47f1a8716f4524b84120dc0c9094a05371c87,2023-11-05T03:42:32.355Z,b53a13b9-55d0-4629-9391-2f5217ca5e03
1973,1272,5526673.58,4096508.97,1430164.61,20288231.29,12477864.03,7231149.02,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,4331361,6162e3a6644710d6a3b1d955ac3941157ecfc5b2,2023-11-05T03:42:32.355Z,e9eeba9a-eb92-4a29-b569-93e9d144d701
1974,1954,8585761.3,6981406.64,1604354.66,50409497.12,18838478.32,31325015.95,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,8713370,f5c5d59e7455113d1bc84f6a3191e675326feac9,2023-11-05T03:42:32.355Z,ce5d50f5-dbd1-4fc2-b5fa-b8896dd1d47a
1975,4290,24279487.62,20707889.78,3571597.84,49985260.71,8202123.79,40039946.92,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,8857972.23,7b7623de789a7302f8ff4e866d6242d67ce87f98,2023-11-05T03:42:32.355Z,49a6a2b7-ac47-46d2-85b5-9a9a714683fc
1976,1137,9203306.37,8283359.63,919946.74,29874525.72,5872891.36,23293964.87,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,5682652.95,b23fbc86e0dfe0a60cebaff638ffbd61922fd3c6,2023-11-05T03:42:32.355Z,fb8f6865-4a8b-4970-83ae-118bd106c983
1977,,,,,2702114.08,693840.84,1880111.6,2023-11-05T00:00:00.000Z,,669375,65b3d41afc7c96774fe9d1350bf0c555e374a00e,2023-11-05T03:42:32.355Z,6067d279-8bde-46c8-8342-8007bd436eb0
1978,,,,,7041838.42,2135392.16,4865260.83,2023-11-05T00:00:00.000Z,,1186863,8ac68370d14d690058fafe0540757319ed053f59,2023-11-05T03:42:32.355Z,74f2b318-4641-4a41-83df-27660f081aee
1979,1418,11386784.01,10011898.05,1374885.96,18433516.77,8549345.81,9665495.17,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,4213705,d4f80df99ebb20830668ed4a033a41541d56aead,2023-11-05T03:42:32.355Z,fa88d66c-5608-4e07-9f00-3f9e42ab6eea
1980,6437,37062310.48,22596129.42,14466181.06,160170851.47,63857572.56,94239416.78,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,92526566,20e62544f33ea3d6e0da98b8bd819557f70206b1,2023-11-05T03:42:32.355Z,120e35c6-f4d0-4f71-b27e-fbd1a848f0a8
2093,,,,,,,,,,,d6c9cc111bda7c6b280e22a1fd4c74e6e025a3ad,2023-03-18T13:22:12.883Z,ced35b85-c3c9-46cf-88d0-c060cb5085a7
1981,7469,95754618.67,93631947.01,2122671.66,224355761.7,94967791.86,119773860.39,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,71549737,8c1e7fd2a34f45ee4278120e0e1373d2e41e45ec,2023-11-05T03:42:32.355Z,8a0e4a49-992f-4f96-9440-6633059b4fb2
1982,,,,,20249390.34,8967827.81,10654952.85,2023-11-05T00:00:00.000Z,,574042,f05862fc84c989c690b0f957e31151213c225d14,2023-11-05T03:42:32.355Z,79e856e6-5131-44eb-9ef2-a32c2f09c9e9
1983,1254,13543057.75,12834588.26,708469.49,7465375.43,5162720.64,2038082.79,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,1443981,843ea3ffb781b731e7d6f031bcaa914b9f4c5681,2023-11-05T03:42:32.355Z,5705539f-0b29-4c01-971c-fb7c13d8b2fe
