"GEO_ID","NAME","B25001_001E","B25001_001M","B25001_001MA","B25001_001EA",
"0500000US13179","Liberty County, Georgia","28566","178","null","null",
"0500000US13181","Lincoln County, Georgia","4911","30","null","null",
"0500000US13183","Long County, Georgia","7040","43","null","null",
"0500000US13185","Lowndes County, Georgia","48525","166","null","null",
"0500000US13187","Lumpkin County, Georgia","13768","81","null","null",
"0500000US13189","McDuffie County, Georgia","9371","60","null","null",
"0500000US13191","McIntosh County, Georgia","9631","30","null","null",
"0500000US13193","Macon County, Georgia","6101","113","null","null",
"0500000US13195","Madison County, Georgia","12032","41","null","null",
"0500000US13197","Marion County, Georgia","4225","37","null","null",
"0500000US13199","Meriwether County, Georgia","10047","90","null","null",
"0500000US13201","Miller County, Georgia","2759","40","null","null",
"0500000US13205","Mitchell County, Georgia","9086","105","null","null",
"0500000US13207","Monroe County, Georgia","11192","101","null","null",
"0500000US13209","Montgomery County, Georgia","4000","79","null","null",
"0500000US13211","Morgan County, Georgia","7866","58","null","null",
"0500000US13213","Murray County, Georgia","16189","63","null","null",
"0500000US13215","Muscogee County, Georgia","85012","318","null","null",
"0500000US13217","Newton County, Georgia","39737","105","null","null",
"0500000US13219","Oconee County, Georgia","14578","51","null","null",
"0500000US13221","Oglethorpe County, Georgia","6706","43","null","null",
"0500000US13223","Paulding County, Georgia","58077","86","null","null",
"0500000US13225","Peach County, Georgia","11843","124","null","null",
"0500000US13227","Pickens County, Georgia","14095","52","null","null",
"0500000US13229","Pierce County, Georgia","8238","41","null","null",
"0500000US13231","Pike County, Georgia","7070","49","null","null",
"0500000US13233","Polk County, Georgia","17071","33","null","null",
"0500000US13235","Pulaski County, Georgia","4730","445","null","null",
"0500000US13237","Putnam County, Georgia","13270","43","null","null",
"0500000US13239","Quitman County, Georgia","2046","193","null","null",
"0500000US13241","Rabun County, Georgia","12673","56","null","null",
"0500000US13243","Randolph County, Georgia","3821","275","null","null",
"0500000US13245","Richmond County, Georgia","89055","313","null","null",
"0500000US13247","Rockdale County, Georgia","33858","87","null","null",
"0500000US13249","Schley County, Georgia","2243","167","null","null",
"0500000US13251","Screven County, Georgia","6798","33","null","null",
"0500000US13253","Seminole County, Georgia","4845","43","null","null",
"0500000US13255","Spalding County, Georgia","27623","97","null","null",
"0500000US13257","Stephens County, Georgia","12621","71","null","null",
"0500000US13259","Stewart County, Georgia","2346","265","null","null",
"0500000US13261","Sumter County, Georgia","13877","99","null","null",
"0500000US13263","Talbot County, Georgia","3439","26","null","null",
"0500000US13265","Taliaferro County, Georgia","1057","116","null","null",
"0500000US13267","Tattnall County, Georgia","10043","183","null","null",
"0500000US13269","Taylor County, Georgia","4623","41","null","null",
"0500000US13271","Telfair County, Georgia","7286","196","null","null",
"0500000US13273","Terrell County, Georgia","4163","33","null","null",
"0500000US13275","Thomas County, Georgia","20782","82","null","null",
"0500000US13277","Tift County, Georgia","16850","151","null","null",
"0500000US13279","Toombs County, Georgia","12232","55","null","null",
"0500000US13281","Towns County, Georgia","8291","82","null","null",
"0500000US13283","Treutlen County, Georgia","3002","242","null","null",
"0500000US13285","Troup County, Georgia","28676","116","null","null",
"0500000US13287","Turner County, Georgia","3936","64","null","null",
"0500000US13289","Twiggs County, Georgia","4268","43","null","null",
"0500000US13291","Union County, Georgia","14841","65","null","null",
"0500000US13293","Upson County, Georgia","12147","75","null","null",
"0500000US13295","Walker County, Georgia","30458","122","null","null",
"0500000US13297","Walton County, Georgia","34311","89","null","null",
"0500000US13299","Ware County, Georgia","16794","151","null","null",
"0500000US13301","Warren County, Georgia","2987","36","null","null",
"0500000US13303","Washington County, Georgia","9397","200","null","null",
"0500000US13305","Wayne County, Georgia","12313","98","null","null",
"0500000US13307","Webster County, Georgia","1536","152","null","null",
"0500000US13309","Wheeler County, Georgia","2625","30","null","null",
"0500000US13311","White County, Georgia","16341","59","null","null",
"0500000US13313","Whitfield County, Georgia","40236","131","null","null",
"0500000US13315","Wilcox County, Georgia","3523","82","null","null",
"0500000US13317","Wilkes County, Georgia","5166","30","null","null",
"0500000US13319","Wilkinson County, Georgia","4483","39","null","null",
"0500000US13321","Worth County, Georgia","9362","61","null","null",
"0500000US15001","Hawaii County, Hawaii","88624","207","null","null",
"0500000US15003","Honolulu County, Hawaii","352788","294","null","null",
"0500000US15005","Kalawao County, Hawaii","363","108","null","null",
"0500000US15007","Kauai County, Hawaii","31261","94","null","null",
"0500000US15009","Maui County, Hawaii","73535","261","null","null",
"0500000US16001","Ada County, Idaho","187116","313","null","null",
"0500000US16003","Adams County, Idaho","2687","30","null","null",
"0500000US16005","Bannock County, Idaho","34550","164","null","null",
"0500000US16007","Bear Lake County, Idaho","4155","34","null","null",
"0500000US16009","Benewah County, Idaho","4750","59","null","null",
"0500000US16011","Bingham County, Idaho","16895","50","null","null",
"0500000US16013","Blaine County, Idaho","15523","75","null","null",
"0500000US16015","Boise County, Idaho","5617","21","null","null",
"0500000US16017","Bonner County, Idaho","25258","104","null","null",
"0500000US16019","Bonneville County, Idaho","43734","85","null","null",
"0500000US16021","Boundary County, Idaho","5528","33","null","null",
"0500000US16023","Butte County, Idaho","1292","112","null","null",
"0500000US16025","Camas County, Idaho","852","95","null","null",
"0500000US16027","Canyon County, Idaho","78323","142","null","null",
"0500000US16029","Caribou County, Idaho","3317","37","null","null",
"0500000US16031","Cassia County, Idaho","8838","51","null","null",
"0500000US16033","Clark County, Idaho","561","80","null","null",
"0500000US16035","Clearwater County, Idaho","4635","87","null","null",
"0500000US16037","Custer County, Idaho","3252","179","null","null",
"0500000US16039","Elmore County, Idaho","12532","67","null","null",
"0500000US16041","Franklin County, Idaho","4890","37","null","null",
"0500000US16043","Fremont County, Idaho","9089","54","null","null",
"0500000US16045","Gem County, Idaho","7438","23","null","null",
"0500000US16047","Gooding County, Idaho","6248","34","null","null",
"0500000US16049","Idaho County, Idaho","8769","76","null","null",
"0500000US16051","Jefferson County, Idaho","9586","27","null","null",
"0500000US16053","Jerome County, Idaho","8590","33","null","null",
"0500000US16055","Kootenai County, Idaho","72799","118","null","null",
"0500000US16057","Latah County, Idaho","17132","133","null","null",
"0500000US16059","Lemhi County, Idaho","4910","52","null","null",
"0500000US16061","Lewis County, Idaho","1955","22","null","null",
"0500000US16063","Lincoln County, Idaho","2015","29","null","null",
"0500000US16065","Madison County, Idaho","14680","62","null","null",
"0500000US16067","Minidoka County, Idaho","8333","25","null","null",
"0500000US16069","Nez Perce County, Idaho","17920","99","null","null",
"0500000US16071","Oneida County, Idaho","2006","22","null","null",
"0500000US16073","Owyhee County, Idaho","4956","33","null","null",
"0500000US16075","Payette County, Idaho","9525","31","null","null",
"0500000US16077","Power County, Idaho","3031","21","null","null",
"0500000US16079","Shoshone County, Idaho","7146","40","null","null",
"0500000US16081","Teton County, Idaho","5982","18","null","null",
"0500000US16083","Twin Falls County, Idaho","33785","116","null","null",
"0500000US16085","Valley County, Idaho","12541","37","null","null",
"0500000US16087","Washington County, Idaho","4670","40","null","null",
"0500000US17001","Adams County, Illinois","30226","109","null","null",
"0500000US17003","Alexander County, Illinois","3965","36","null","null",
"0500000US17005","Bond County, Illinois","7276","176","null","null",
"0500000US17007","Boone County, Illinois","20079","49","null","null",
"0500000US17009","Brown County, Illinois","2454","147","null","null",
"0500000US17011","Bureau County, Illinois","15679","79","null","null",
"0500000US17013","Calhoun County, Illinois","2896","26","null","null",
"0500000US17015","Carroll County, Illinois","8453","143","null","null",
"0500000US17017","Cass County, Illinois","5816","56","null","null",
"0500000US17019","Champaign County, Illinois","93679","322","null","null",
"0500000US17021","Christian County, Illinois","15592","120","null","null",
"0500000US17023","Clark County, Illinois","7822","55","null","null",
"0500000US17025","Clay County, Illinois","6452","63","null","null",
"0500000US17027","Clinton County, Illinois","15909","119","null","null",
"0500000US17029","Coles County, Illinois","23481","195","null","null",
"0500000US17031","Cook County, Illinois","2198489","756","null","null",
"0500000US17033","Crawford County, Illinois","8680","290","null","null",
"0500000US17035","Cumberland County, Illinois","4879","49","null","null",
"0500000US17037","DeKalb County, Illinois","41245","177","null","null",
"0500000US17039","De Witt County, Illinois","7578","38","null","null",
"0500000US17041","Douglas County, Illinois","8469","54","null","null",
"0500000US17043","DuPage County, Illinois","361221","318","null","null",
"0500000US17045","Edgar County, Illinois","8827","70","null","null",
"0500000US17047","Edwards County, Illinois","3204","40","null","null",
"0500000US17049","Effingham County, Illinois","14936","72","null","null",
"0500000US17051","Fayette County, Illinois","9306","115","null","null",
"0500000US17053","Ford County, Illinois","6335","67","null","null",
